name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,2016-01-01,45.9,39.6,42.8,41,32.4,36.8,33.2,69.1,0,0,0,,0,0,20.8,13.1,317,1023,41.6,9.9,96.9,8.4,4,,2016-01-01T07:42:25,2016-01-01T17:39:40,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-02,46.1,35.1,40.1,42.7,27.4,34.8,26.5,58.7,0,0,0,,0,0,18.3,13,313.5,1024,35.4,9.9,68.5,6,3,,2016-01-02T07:42:37,2016-01-02T17:40:25,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-03,52.7,35.1,42.3,52.7,29.9,38.4,26.7,55.3,0,0,0,,0,0,20.8,12.7,306.5,1018.8,32.6,9.9,125.4,10.7,6,,2016-01-03T07:42:47,2016-01-03T17:41:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-04,44.3,31.4,38.4,38.2,25.1,31.2,22.8,54,0,0,0,,0,0,26.7,16.5,280.3,1021.6,8.7,9.9,156.2,13.5,6,,2016-01-04T07:42:55,2016-01-04T17:41:58,0.86,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-05,43.5,26.5,34.5,38.9,19.9,29,13.9,44.5,0,0,0,,0,0,18.3,12.1,69.1,1031.9,6.2,9.9,159.8,13.9,6,,2016-01-05T07:43:01,2016-01-05T17:42:47,0.9,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-06,45.3,26.6,36.2,41.1,18.8,30.2,14,40.7,0,0,0,,0,0,19.7,14.9,81.8,1030.2,33.7,9.9,132.3,11.4,5,,2016-01-06T07:43:06,2016-01-06T17:43:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-07,59.4,41,49.9,59.4,35.6,47.4,35.4,57.4,0,0,0,,0,0,,11,82,1020.8,88.1,9.9,89.6,7.8,4,,2016-01-07T07:43:08,2016-01-07T17:44:26,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-08,54.8,48.3,50.8,54.8,44.4,49.6,47,87,0.23,100,20.83,rain,0,0,,9.6,81,1016.1,100,7,60.5,5,3,,2016-01-08T07:43:09,2016-01-08T17:45:17,0.99,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-09,51.3,48.3,49.7,51.3,44.4,48,46.8,89.9,0.29,100,16.67,rain,0,0,20.8,10.1,94,1011.9,99.4,5.8,34.7,2.9,1,,2016-01-09T07:43:08,2016-01-09T17:46:09,1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-10,50.9,30.6,41.2,50.9,22.7,34.8,33.9,75.2,0.05,100,8.33,rain,0,0,31.1,18.3,275.5,1013.3,85.9,9.7,118.9,10.1,5,,2016-01-10T07:43:05,2016-01-10T17:47:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-11,43.9,22.7,31.8,40.4,14.1,26.2,13.8,50.8,0,0,0,,0,0,19.7,11.1,291.7,1023.3,12.8,9.9,150.2,13.1,6,,2016-01-11T07:43:01,2016-01-11T17:47:55,0.01,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-12,52.9,27,39.3,52.9,23.6,36.8,21.6,51,0,0,0,,0,0,27,15.6,226.9,1021.1,4.9,9.9,158.9,13.7,6,,2016-01-12T07:42:54,2016-01-12T17:48:49,0.04,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-13,49.5,29.9,38.9,45,27,35.1,19.9,48.3,0,0,0,,0,0,18.3,12,283.2,1023,4.9,9.9,161.8,14.1,6,,2016-01-13T07:42:46,2016-01-13T17:49:44,0.07,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-14,59,29.2,42.9,59,29.2,42.5,27.2,56.9,0,0,0,,0,0,26,9.9,213.1,1020.1,20.3,9.9,149.2,12.9,6,,2016-01-14T07:42:36,2016-01-14T17:50:39,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-15,50.9,39.2,44.9,50.9,32.9,41.9,39.9,83.3,1.29,100,37.5,rain,0,0,21.9,12.8,147.8,1007.1,89.7,6.9,53.2,4.5,3,,2016-01-15T07:42:24,2016-01-15T17:51:35,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-16,57.4,44.4,50.6,57.4,39.6,49,41.2,72.9,0,0,0,,0,0,21.9,11.5,274.2,1009.2,50.6,7.6,126.9,11,6,,2016-01-16T07:42:10,2016-01-16T17:52:31,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-17,46.2,35.1,40.1,39.7,26.9,33.7,28.9,65.6,0.04,100,12.5,rain,0,0,28.6,16.9,315.8,1013.7,41.1,9.3,162.5,13.9,6,,2016-01-17T07:41:54,2016-01-17T17:53:28,0.28,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-18,36,25.2,31.6,31.3,16.2,23.1,13.3,48.9,0,0,0,,0,0,27.7,15.4,302.3,1023.8,5.3,9.9,166.9,14.3,6,,2016-01-18T07:41:36,2016-01-18T17:54:25,0.34,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-19,38.4,19.8,28.2,32.9,8,20.9,7.5,42.4,0,0,0,,0,0,19.7,13.2,315.5,1029.9,7.2,9.9,166.5,14.2,6,,2016-01-19T07:41:17,2016-01-19T17:55:23,0.39,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-20,43.4,29.7,34.8,40.4,25.6,32.3,22.1,61.7,0.08,100,16.67,rain,0,0,,7.1,92.7,1025.3,77.4,8.9,94,8,5,,2016-01-20T07:40:56,2016-01-20T17:56:21,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-21,48.7,37.1,42.9,46.2,33.7,40.7,38.8,85.3,0.4,100,29.17,rain,0,0,19.7,11.7,91.7,1021.1,99.8,5.7,47.5,4,2,,2016-01-21T07:40:33,2016-01-21T17:57:19,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-22,44.8,31.7,39.6,39.2,23.3,33.2,37,90.1,1.85,100,75,"rain,snow",0,0,31.9,17.4,110,1007.1,100,4.9,29.1,2.5,1,,2016-01-22T07:40:08,2016-01-22T17:58:17,0.49,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-23,33.5,27,29.4,23.7,14,17,20.8,70.2,0,0,0,,0.4,0.2,36.1,24.8,321.8,1012.8,87.7,8.5,107.5,9.3,4,,2016-01-23T07:39:42,2016-01-23T17:59:16,0.5,Partially cloudy,Partly cloudy throughout the day.,snow,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-24,52.7,23.9,34.6,52.7,14.2,30.8,19.6,57.6,0,0,0,,0,0,19.2,14.1,271.3,1021.2,9.5,9.9,176.1,15.2,7,,2016-01-24T07:39:14,2016-01-24T18:00:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-25,56.7,29.2,42,56.7,29.2,41.6,25.5,56.4,0,0,0,,0,0,,8.5,120.8,1023.6,30.6,9.7,158,13.5,6,,2016-01-25T07:38:44,2016-01-25T18:01:13,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-26,59.6,38.5,47.8,59.6,37.3,47.5,38.7,71.8,0.09,100,16.67,rain,0,0,,7.6,121.2,1021.7,73.6,8.7,59.8,5.2,2,,2016-01-26T07:38:12,2016-01-26T18:02:12,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-27,50.2,39.1,44.7,50.2,35.5,41.1,39.7,83.2,0.14,100,25,rain,0,0,,11,294.4,1019.4,96.3,7.2,70.3,6,3,,2016-01-27T07:37:39,2016-01-27T18:03:11,0.56,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-28,52.7,39.5,44.3,52.7,35,42.7,32.1,63.9,0,0,0,,0,0,,8.3,285.4,1014.4,58.1,9.9,83.8,7.2,4,,2016-01-28T07:37:04,2016-01-28T18:04:10,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-29,56.7,32.6,44.6,56.7,27.6,41.8,28.2,54.9,0,0,0,,0,0,25.4,18.4,287.6,1014.3,0.9,9.9,178.5,15.6,7,,2016-01-29T07:36:28,2016-01-29T18:05:10,0.63,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-30,66.6,32,48.3,66.6,32,48.2,31.9,56.6,0,0,0,,0,0,21.9,10.9,139.8,1018.9,5.3,9.9,179.7,15.5,7,,2016-01-30T07:35:50,2016-01-30T18:06:09,0.68,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-01-31,66.4,41.1,53.9,66.4,39.2,53.5,45.4,73.7,0,0,0,,0,0,21.9,9.2,147.5,1017.5,65.7,9.9,137,11.8,6,,2016-01-31T07:35:10,2016-01-31T18:07:07,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-01,68.9,54.3,60.4,68.9,54.3,60.4,54.8,82.3,0.02,100,4.17,rain,0,0,20.8,11.1,188.5,1015.1,72.4,8.8,127.3,11,6,,2016-02-01T07:34:29,2016-02-01T18:08:06,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-02,74.7,53.8,62.2,74.7,53.8,62.2,56.1,82.6,0.01,100,4.17,rain,0,0,27.6,17.3,108.9,1016.3,76.9,5.1,143.1,12.5,6,,2016-02-02T07:33:46,2016-02-02T18:09:05,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-03,67.3,53,60.6,67.3,53,60.6,55.6,84.1,1.88,100,29.17,rain,0,0,30.3,17.8,240.4,1013.2,91.2,8.4,50,4.3,2,,2016-02-03T07:33:02,2016-02-03T18:10:04,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-04,53.6,38,45.9,53.6,29.1,41.4,29.6,53.9,0,0,0,,0,0,31.5,19.5,315.2,1019.2,21.5,9.9,191.2,16.5,7,,2016-02-04T07:32:16,2016-02-04T18:11:02,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-05,49.5,30.1,39.1,46.8,20.8,32.7,15.9,40.7,0,0,0,,0,0,34.8,22.8,317.6,1027.9,4.8,9.9,199.8,17.3,7,,2016-02-05T07:31:29,2016-02-05T18:12:00,0.95,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-06,50.9,29.7,39.4,50.9,23.3,37.3,19.7,48.2,0,0,0,,0,0,,8.3,141.7,1027,34.5,9.9,152.7,13.1,6,,2016-02-06T07:30:40,2016-02-06T18:12:58,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-07,55.5,29.2,42.1,55.5,24.5,40,21.6,46.7,0,0,0,,0,0,24.2,12.6,309,1019.5,8.5,9.9,195.3,16.9,7,,2016-02-07T07:29:50,2016-02-07T18:13:56,1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-08,51.9,36.3,42.5,51.9,29.2,37.8,23.7,48.2,0,0,0,,0,0,31.4,17.7,259.1,1010.7,56.9,9.9,157.5,13.7,7,,2016-02-08T07:28:59,2016-02-08T18:14:54,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-09,37,27.9,33.5,29.6,17.9,24.3,19.8,57,0,0,0,,0,0,28.4,18.1,286.9,1012.2,89.7,9.6,126.2,11,4,,2016-02-09T07:28:06,2016-02-09T18:15:51,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-10,37.2,22.3,30,28.4,10,20.1,10.6,45.4,0,0,0,,0,0,28.5,16.6,298.4,1020.3,67.2,9.9,197.7,17,7,,2016-02-10T07:27:12,2016-02-10T18:16:48,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-11,54.2,27.6,40.4,54.2,25.7,39.1,18.1,41.6,0,0,0,,0,0,,6.8,188.2,1022.1,20.9,9.9,198,17,7,,2016-02-11T07:26:16,2016-02-11T18:17:45,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-12,62,34.6,46.3,62,33.3,44.9,28.2,50.8,0,0,0,,0,0,30.6,16.6,153.2,1020.3,27.5,9.9,181.1,15.7,7,,2016-02-12T07:25:20,2016-02-12T18:18:41,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-13,41.5,29.7,35.2,34.3,18.8,26.6,11.8,40.5,0,0,0,,0,0,28,17,330.3,1027.2,5.7,9.8,210.8,18.2,8,,2016-02-13T07:24:22,2016-02-13T18:19:37,0.14,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-14,47.3,28,36.9,43,20.7,31.3,11.7,35.5,0,0,0,,0,0,19.7,12.8,133.4,1026.8,39.9,9.9,185.8,15.9,7,,2016-02-14T07:23:23,2016-02-14T18:20:33,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-15,50.1,34,39.8,50.1,26.3,33.7,25.6,57.6,1,100,20.83,"rain,snow",0,0,26.7,16.3,93.3,1017.1,91,9,51.5,4.5,2,,2016-02-15T07:22:23,2016-02-15T18:21:28,0.26,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-16,59.9,40.7,49.6,59.9,35.9,46.8,39.6,71.3,0.11,100,25,rain,0,0,28.4,17.4,260.3,1010,55.6,9.5,198.9,17.2,8,,2016-02-16T07:21:21,2016-02-16T18:22:24,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-17,50.7,38.9,44.9,50.7,33.7,40.4,34.9,68.4,0,0,0,,0,0,24.7,15.3,318.8,1020.8,27.1,9.9,207.3,17.9,8,,2016-02-17T07:20:19,2016-02-17T18:23:18,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-18,60.5,31.4,45.2,60.5,28.9,43.9,30.2,59.4,0,0,0,,0,0,,8.7,162.7,1029.4,9.3,9.6,213.4,18.4,8,,2016-02-18T07:19:15,2016-02-18T18:24:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-19,64.2,38.2,51.8,64.2,36.3,50.8,32.6,50.7,0,0,0,,0,0,21.1,12.6,131.8,1028.5,2.6,9.9,210.5,18.3,8,,2016-02-19T07:18:11,2016-02-19T18:25:07,0.45,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-20,62.8,45.7,55,62.8,45.7,54.9,47.5,76,0,0,0,,0,0,,8.1,215,1023.5,66.8,9.6,102.8,9.1,5,,2016-02-20T07:17:05,2016-02-20T18:26:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-21,65.2,53.2,58.9,65.2,53.2,58.9,54.7,86.2,0.05,100,20.83,rain,0,0,20.8,11.6,208.5,1018.6,94.6,9,58.2,5.1,2,,2016-02-21T07:15:59,2016-02-21T18:26:54,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-22,62.6,57.5,60.2,62.6,57.5,60.2,57.1,89.5,0.79,100,45.83,rain,0,0,21.9,7.4,194.7,1014.1,99.4,7.6,49.9,4.3,2,,2016-02-22T07:14:51,2016-02-22T18:27:47,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-23,58.4,51,55.8,58.4,51,55.8,54.1,93.8,1.22,100,70.83,rain,0,0,23,13.5,94.3,1009.8,100,4.9,128.3,11,5,,2016-02-23T07:13:43,2016-02-23T18:28:39,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-24,62.8,41.7,53.7,62.8,35,51,45.8,75.1,0.84,100,41.67,rain,0,0,37,22,213.9,1001.8,88.7,8.7,139.6,12.1,5,,2016-02-24T07:12:34,2016-02-24T18:29:32,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-25,50.2,39.8,44.2,50.2,33.6,38,29.2,56.6,0,0,0,,0,0,30.7,21.4,288.9,1016.1,74.5,9.9,199.1,17.3,7,,2016-02-25T07:11:24,2016-02-25T18:30:23,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-26,51.3,36.4,42.4,51.3,27.3,36.8,25.2,51.4,0,0,0,,0,0,32.2,17.6,310.6,1023.4,37.9,9.9,236.8,20.5,8,,2016-02-26T07:10:13,2016-02-26T18:31:15,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-27,58.7,33.7,45.1,58.7,30.8,43.8,26.4,51.5,0,0,0,,0,0,21.3,10,297,1024.1,5.3,9.9,236,20.4,8,,2016-02-27T07:09:01,2016-02-27T18:32:06,0.6,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-28,67.8,34,51.1,67.8,34,51,29.8,48.9,0,0,0,,0,0,23,13.1,243.7,1021.6,0,9.9,238.1,20.6,8,,2016-02-28T07:07:49,2016-02-28T18:32:57,0.64,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-02-29,71.1,48.7,58.6,71.1,45.2,58.1,42,56.1,0,0,0,,0,0,23.3,12.1,257.4,1018.3,15.8,9.9,186.4,16.2,7,,2016-02-29T07:06:35,2016-02-29T18:33:48,0.68,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-01,70.5,48,58.8,70.5,48,58.8,48,69.4,0.47,100,16.67,rain,0,0,47.9,17.9,235.3,1015.5,67.6,9.6,187.3,16.2,8,,2016-03-01T07:05:22,2016-03-01T18:34:38,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-02,51.9,39.4,46,51.9,31.2,41.7,32.4,61.1,0,0,0,,0,0,25.5,16.4,260.3,1018.6,38.7,9.9,245.2,21.2,8,,2016-03-02T07:04:07,2016-03-02T18:35:28,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-03,47.4,36.5,40.6,46,30,36.2,32.1,73.2,0.84,100,33.33,rain,0,0,25.2,13.4,95.4,1018.2,66,7.3,159.1,13.7,7,,2016-03-03T07:02:52,2016-03-03T18:36:17,0.83,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-04,53.6,38.7,44.7,53.6,32.2,41.3,36.9,75.6,0,0,0,,0,0,23,13.1,314.5,1018.5,66,7.9,224,19.3,8,,2016-03-04T07:01:36,2016-03-04T18:37:06,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-05,62.8,33.6,48.1,62.8,33.6,47.9,33.4,61.2,0,0,0,,0,0,,8.1,254.2,1020.8,19.2,9.9,244.2,21.2,8,,2016-03-05T07:00:20,2016-03-05T18:37:55,0.92,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-06,66.1,41.4,53.5,66.1,38.3,52.3,32,48,0,0,0,,0,0,19.7,10.1,214.6,1023.1,13.5,9.9,255,21.9,9,,2016-03-06T06:59:03,2016-03-06T18:38:44,0.96,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-07,69.3,40,55,69.3,40,55,37.8,54.8,0,0,0,,0,0,19.7,11,115.1,1024.9,25.7,9.9,211.5,18.2,7,,2016-03-07T06:57:46,2016-03-07T18:39:32,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-08,73.2,44.8,59.8,73.2,44.8,59.8,46.7,64.4,0,0,0,,0,0,19.7,10.2,119,1023.4,35.7,9.8,143.5,12.4,5,,2016-03-08T06:56:28,2016-03-08T18:40:20,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-09,75.5,51.6,64,75.5,51.6,64,51.1,65.2,0,0,0,,0,0,25.3,15,123.8,1021.6,49.1,9.9,226.9,19.6,8,,2016-03-09T06:55:10,2016-03-09T18:41:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-10,77.9,59.8,68.4,77.9,59.8,68.4,55,63.8,0.01,100,4.17,rain,0,0,25.1,15.5,157.8,1020.8,73.1,9.8,220,18.9,8,,2016-03-10T06:53:51,2016-03-10T18:41:56,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-11,77.9,61.5,69.2,77.9,61.5,69.2,59,71.9,0,0,0,,0,0,18.3,8.9,184.4,1021.1,64,9.9,106.8,9.2,4,,2016-03-11T06:52:32,2016-03-11T18:42:43,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-12,76.3,61,69.7,76.3,61,69.7,57.8,67.5,0,0,0,,0,0,20.8,14.2,123.3,1018.6,56.1,9.8,112,9.8,4,,2016-03-12T06:51:13,2016-03-12T18:43:30,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-13,76.2,63.4,69.8,76.2,63.4,69.8,56,63,0.02,100,8.33,rain,0,0,24.2,14,200.9,1011.5,72.7,9.7,228.2,18.8,8,,2016-03-13T07:49:53,2016-03-13T19:44:17,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-14,74.9,55.1,65.3,74.9,55.1,65.3,54.3,69.4,0,0,0,,0,0,30.1,18.5,211,1009.9,41.5,9.9,234.7,20.2,8,,2016-03-14T07:48:33,2016-03-14T19:45:04,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-15,84.3,52.3,68.5,82,52.3,68.1,49.7,56.5,0,0,0,,0,0,22.4,14.4,210.6,1011.1,9.4,9.8,257.8,22.2,9,,2016-03-15T07:47:13,2016-03-15T19:45:50,0.24,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-16,79.5,60.7,70.8,79.5,60.7,70.8,45.7,46.2,0,0,0,,0,0,22.4,13.9,254.2,1012.6,34.5,9.5,216.3,18.8,8,,2016-03-16T07:45:52,2016-03-16T19:46:36,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
