name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,2017-05-31,82.9,66.3,73.4,84.2,66.3,73.7,65.2,77.7,0.29,100,12.5,rain,0,0,,10.1,278.5,1018.8,48.5,9.8,253.3,22,8,,2017-05-31T06:28:16,2017-05-31T20:42:38,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-01,83.6,66.5,74.1,83.8,66.5,74.3,65.3,76.6,0,0,0,,0,0,,9.4,259.9,1018.2,29.3,9.8,207.1,17.8,8,,2017-06-01T06:27:58,2017-06-01T20:43:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-02,87.2,67.1,76.7,86,67.1,76.6,63.2,67.1,0,0,0,,0,0,,7.4,222.6,1017.1,23.2,9.9,287.7,24.9,10,,2017-06-02T06:27:42,2017-06-02T20:43:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-03,87.9,66.5,77.5,89.1,66.5,78,65.2,68.2,0,0,0,,0,0,,7.6,93.9,1016.1,42.6,9.8,290.3,25.2,9,,2017-06-03T06:27:28,2017-06-03T20:44:21,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-04,80,71.6,74,83.1,71.6,74.1,69.8,87,0.79,100,54.17,rain,0,0,35.8,8.9,147.8,1014.2,54.6,9.2,196.1,16.9,7,,2017-06-04T06:27:15,2017-06-04T20:44:54,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-05,82.6,70.9,73.9,86.4,70.9,74.4,70.2,88.9,0.25,100,20.83,rain,0,0,31.6,15.5,229.4,1010.2,70.8,8.6,194,16.9,6,,2017-06-05T06:27:04,2017-06-05T20:45:26,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-06,78.9,70.1,73.9,78.9,70.1,73.9,70.2,88.6,0.08,100,25,rain,0,0,,6.9,231.2,1008,55.8,9.7,93.4,8,2,,2017-06-06T06:26:54,2017-06-06T20:45:57,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-07,79.9,66.8,72.8,79.9,66.8,72.8,62,71.1,0.21,100,16.67,rain,0,0,23,15.4,87.3,1008.6,50.7,9.5,316.6,27.2,10,,2017-06-07T06:26:46,2017-06-07T20:46:26,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-08,79.4,64.8,71.3,79.4,64.8,71.3,60.8,71.9,0.39,100,12.5,rain,0,0,,7.6,152.3,1011.3,53.1,9.5,283.6,24.5,8,,2017-06-08T06:26:39,2017-06-08T20:46:55,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-09,83.2,63.4,73.7,82.7,63.4,73.6,60.2,66,0,0,0,,0,0,17.2,9,208.3,1013.4,25.7,9.9,339.7,29.4,10,,2017-06-09T06:26:34,2017-06-09T20:47:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-10,84.4,63.6,75,83.8,63.6,75,60.4,63.6,0,0,0,,0,0,,8.9,167.7,1017.6,29,9.9,342.9,29.6,10,,2017-06-10T06:26:31,2017-06-10T20:47:50,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-11,86.9,67.1,76.4,90.3,67.1,77.6,66.7,73.4,0,0,0,,0,0,17.2,10.6,119,1020.6,47.9,9.9,271.9,23.5,9,,2017-06-11T06:26:29,2017-06-11T20:48:15,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-12,84.2,71.8,77.9,89.4,71.8,79.7,70.4,78.5,0.06,100,8.33,rain,0,0,19.7,9.7,144.4,1020.2,46.8,9.8,243.3,20.9,7,,2017-06-12T06:26:28,2017-06-12T20:48:39,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-13,86.3,70,78.3,89.1,70,79.5,67.7,72.3,0,0,0,,0,0,,6.9,204.5,1018.3,31.3,9.7,306.2,26.5,9,,2017-06-13T06:26:30,2017-06-13T20:49:03,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-14,88.5,70.7,79.1,93.2,70.7,80.8,68.8,72.3,0.06,100,8.33,rain,0,0,25.3,10.7,249.3,1016.5,46.4,9.8,335.6,28.9,10,,2017-06-14T06:26:32,2017-06-14T20:49:25,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-15,89.6,69.5,77.1,93.7,69.5,78.7,68.9,78,0.5,100,8.33,rain,0,0,41.7,12,253.8,1014.3,37.2,9.3,285.6,24.6,8,,2017-06-15T06:26:36,2017-06-15T20:49:45,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-16,86.3,67.3,75.2,89,67.3,75.9,66.2,75.7,0.07,100,4.17,rain,0,0,,8,290.8,1011.8,33.5,9.6,313,27.1,10,,2017-06-16T06:26:42,2017-06-16T20:50:05,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-17,89.6,68.8,77.5,92,68.8,78.4,68.9,76.8,0.29,100,16.67,rain,0,0,39.1,10,163.7,1010.7,31.6,9.4,313.1,27,9,,2017-06-17T06:26:49,2017-06-17T20:50:23,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-18,80.8,71.1,75.4,84.4,71.1,75.5,70.5,85.1,0.42,100,20.83,rain,0,0,21.9,10.3,198.7,1012.7,50,9.7,273,23.5,9,,2017-06-18T06:26:58,2017-06-18T20:50:39,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-19,86.5,72,77.2,91.5,72,78.6,71,82.1,0.01,100,4.17,rain,0,0,32.2,9.6,243.9,1014.5,46.3,9.9,141.3,12.3,4,,2017-06-19T06:27:08,2017-06-19T20:50:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,72219503888,72219653863,KATL,KPDK"
atlanta,2017-06-20,77,70.5,73.2,77,70.5,73.2,71.6,94.6,1.41,100,62.5,rain,0,0,,8.9,236.6,1017.1,70.9,7.5,113.7,9.9,3,,2017-06-20T06:27:19,2017-06-20T20:51:09,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-21,78.5,70.1,73.6,78.5,70.1,73.6,70.7,91,0.05,100,12.5,rain,0,0,,7.2,112.8,1018.3,69.3,8.8,104.1,9.2,3,,2017-06-21T06:27:32,2017-06-21T20:51:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-22,82.4,71.2,75.1,88.7,71.2,76.1,72.7,92.3,0.34,100,66.67,rain,0,0,28.1,9.6,110.3,1017.3,62.3,8.1,141.6,12.1,5,,2017-06-22T06:27:46,2017-06-22T20:51:32,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-23,88.1,72.4,79.1,93.2,72.4,81,71.2,78.8,0.19,100,8.33,rain,0,0,40.3,18.8,214,1014.3,35.6,9.7,349.3,30.2,10,,2017-06-23T06:28:01,2017-06-23T20:51:42,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-24,83.8,72,76.5,90.4,72,78.2,72.6,88.4,0.13,100,33.33,rain,0,0,26.4,10.3,232.5,1015,69.2,9.2,149.6,12.9,6,,2017-06-24T06:28:18,2017-06-24T20:51:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-25,79.9,67.7,72.6,79.9,67.7,72.6,63.7,74.9,0.03,100,8.33,rain,0,0,20.8,13.9,325.3,1019.2,25.5,9.9,270.8,23.4,8,,2017-06-25T06:28:36,2017-06-25T20:51:57,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-26,85.1,62,74.1,83.1,62,73.7,57,58.9,0,0,0,,0,0,18.3,9.9,208.8,1019.4,13.8,9.9,360.3,31,10,,2017-06-26T06:28:55,2017-06-26T20:52:02,0.04,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-27,84.5,65.3,75.3,83.3,65.3,75.1,57.7,57.1,0,0,0,,0,0,20.8,12.4,297.8,1017.4,21.1,9.9,327.7,28.3,10,,2017-06-27T06:29:15,2017-06-27T20:52:05,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-28,87,64.4,76.2,87.2,64.4,76.5,60.5,59.8,0,0,0,,0,0,20.8,9.3,92.5,1019.1,29.8,9.9,340.9,29.4,10,,2017-06-28T06:29:37,2017-06-28T20:52:08,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-29,82.7,71.1,75.5,86.9,71.1,76.3,68.8,80.5,0.63,100,16.67,rain,0,0,34,14.6,134.8,1019.5,61.7,9.3,123.2,10.7,4,,2017-06-29T06:30:00,2017-06-29T20:52:08,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-06-30,80,70.5,74.1,83.3,70.5,74.3,71.5,92,0.64,100,50,rain,0,0,23,11.9,206.3,1017.6,76,8.4,161.2,13.7,5,,2017-06-30T06:30:23,2017-06-30T20:52:07,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-01,86,71.1,76.5,93.8,71.1,78.5,71.7,85.8,0.15,100,20.83,rain,0,0,,10.5,254.9,1018.4,67.4,9.6,262.2,22.7,8,,2017-07-01T06:30:48,2017-07-01T20:52:04,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-02,88.7,69.9,78.3,94.2,69.9,80.6,70.9,80,0.01,100,4.17,rain,0,0,,10.9,248.8,1019.3,40.4,9.1,305.4,26.4,10,,2017-07-02T06:31:14,2017-07-02T20:52:00,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-03,87.5,71.6,78.2,93.1,71.6,80.1,71,80.2,0.32,100,25,rain,0,0,17.2,12.4,262.6,1017.9,60.4,9.7,319,27.4,10,,2017-07-03T06:31:41,2017-07-03T20:51:54,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-04,89.6,70.3,76.8,96.3,70.3,78.5,70.4,81.9,0.39,100,20.83,rain,0,0,32.2,13.3,212.2,1018,23.6,9,316.9,27.4,9,,2017-07-04T06:32:10,2017-07-04T20:51:47,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-05,90.4,70.7,79.7,96.7,70.7,82.3,70.9,76.9,0,0,0,,0,0,32.8,9.8,199.9,1019.4,27.3,7.7,298.2,25.7,8,,2017-07-05T06:32:39,2017-07-05T20:51:38,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-06,89.2,72.4,79.6,96.7,72.4,82.2,70.9,76,0.04,100,12.5,rain,0,0,27.7,10.9,224,1019,28.3,9.9,285.8,24.6,8,,2017-07-06T06:33:08,2017-07-06T20:51:27,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-07,88.8,71.6,79.5,96.2,71.6,82.6,71.2,77.1,0.46,100,25,rain,0,0,26,11.3,267.4,1016.9,31.8,9.7,202.7,17.4,6,,2017-07-07T06:33:39,2017-07-07T20:51:15,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-08,89.4,71.1,78.5,95.8,71.1,80.9,71.4,80.4,0.03,100,12.5,rain,0,0,18.3,11.7,268,1015.4,30.2,9.8,280.7,24.1,9,,2017-07-08T06:34:11,2017-07-08T20:51:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-09,89.2,69.6,79,90.8,69.6,79.9,67.3,70.3,0,0,0,,0,0,,9.2,162.3,1016.7,27.9,9.8,292.9,25.4,9,,2017-07-09T06:34:43,2017-07-09T20:50:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-10,88.6,70.7,79.6,92.9,70.7,81.4,69.5,73.1,0,0,0,,0,0,17.2,8.9,181.2,1017,31.9,9.8,261.4,22.5,9,,2017-07-10T06:35:17,2017-07-10T20:50:28,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-11,85.8,72.8,77.9,92.5,72.8,79.7,71.4,81.2,0.04,100,4.17,rain,0,0,28.7,11.5,192.2,1018.1,24.4,9.7,280.9,24.5,9,,2017-07-11T06:35:51,2017-07-11T20:50:09,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-12,89.3,70.8,80,94.3,70.8,82.5,70.4,74.7,0,0,0,,0,0,,8.5,181.3,1020.1,32.4,9.8,302.5,26,9,,2017-07-12T06:36:25,2017-07-12T20:49:49,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-13,90.7,72.8,81.8,96.4,72.8,85.2,71.9,73.7,0.32,100,16.67,rain,0,0,,7.1,175.6,1020.6,30.9,9.7,304.5,26.3,9,,2017-07-13T06:37:01,2017-07-13T20:49:27,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-14,91.1,74.5,82,96.2,74.5,85,71.9,73.6,0.13,100,4.17,rain,0,0,31.1,12.2,202.2,1019.8,26.4,9.7,287,24.7,9,,2017-07-14T06:37:37,2017-07-14T20:49:03,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-15,89,72.8,78.9,95.2,72.8,80.8,70.9,77.7,0.02,100,8.33,rain,0,0,31.7,13.2,203.5,1017.7,23.1,9.8,273.4,23.7,8,,2017-07-15T06:38:14,2017-07-15T20:48:38,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-16,84.9,73,77.2,88.9,73,78.3,70.8,81.7,0.11,100,12.5,rain,0,0,,7.2,214.5,1015.2,37.9,9.5,125.9,10.9,5,,2017-07-16T06:38:51,2017-07-16T20:48:11,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-17,86.7,68.2,77,93.3,68.2,78.8,69.8,79.7,0.61,100,20.83,rain,0,0,44.7,12.4,196.6,1015.4,51.2,9.5,293.7,25.5,9,,2017-07-17T06:39:29,2017-07-17T20:47:43,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-18,88.7,69.6,78.8,93.1,69.6,80.8,69.5,75.3,0.01,100,4.17,rain,0,0,,9.1,123.3,1018,30.6,9.7,327.4,28.4,10,,2017-07-18T06:40:07,2017-07-18T20:47:13,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-19,91.8,72.2,82.4,96.6,72.2,85.1,70.5,69.9,0,0,0,,0,0,18.3,10.1,306.2,1018.8,21.5,9.6,331.8,28.8,10,,2017-07-19T06:40:46,2017-07-19T20:46:41,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-20,92,72.4,82.8,98.1,72.4,86.1,70.6,68.8,0,0,0,,0,0,21.9,12.1,313.7,1017.5,20.6,9.3,318.5,27.4,9,,2017-07-20T06:41:25,2017-07-20T20:46:08,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-21,92.8,74.6,84.3,98.4,74.6,88.5,72.5,70,0,0,0,,0,0,,8.7,246.6,1015.7,27.2,9,328.5,28.5,10,,2017-07-21T06:42:05,2017-07-21T20:45:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-22,89.9,74,80.6,99.4,74,84.2,73,78.3,0,0,0,,0,0,28.9,14,222.3,1014.8,20.2,9.1,317.7,27.5,10,,2017-07-22T06:42:45,2017-07-22T20:44:57,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-23,90.9,74.6,82.1,98.8,74.6,86.1,73.4,76.7,0,0,0,,0,0,,11.1,255.5,1012.8,24.5,9.4,285.3,24.7,8,,2017-07-23T06:43:25,2017-07-23T20:44:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-24,87.7,75.3,79.4,95.1,75.3,81.2,73.4,82.7,0.3,100,20.83,rain,0,0,30,8.8,236,1013.8,41.8,9.2,270.5,23.3,9,,2017-07-24T06:44:06,2017-07-24T20:43:40,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-25,88.3,72.7,79.4,97.2,72.7,82.2,72.2,79.9,0.02,100,4.17,rain,0,0,35.6,9.8,230.1,1017.5,38.6,9.4,171.2,14.7,5,,2017-07-25T06:44:47,2017-07-25T20:43:00,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-26,93.6,72.8,82.2,97.5,72.8,84.3,70.3,70.4,0,0,0,,0,0,23,9.5,111.6,1018.1,19,9.3,317.3,27.3,10,,2017-07-26T06:45:29,2017-07-26T20:42:18,0.06,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-27,89.7,72.2,78.9,96.4,72.2,80.7,70.7,77.2,0.09,100,8.33,rain,0,0,31,9.5,167.4,1016.3,37.1,9.5,293.4,25.3,9,,2017-07-27T06:46:10,2017-07-27T20:41:34,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-28,84.5,72.9,78.3,92.2,72.9,80.8,72.9,84.3,0,0,0,,0,0,23,11.9,249.3,1011.5,48,9,265.5,23,9,,2017-07-28T06:46:52,2017-07-28T20:40:49,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-29,88.1,74.9,80.8,89.7,74.9,81.6,68.3,69.3,0.01,100,4.17,rain,0,0,26,14.8,312,1008.4,39.5,9.7,332.1,28.7,10,,2017-07-29T06:47:34,2017-07-29T20:40:03,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-30,84.8,70.9,77.4,85,70.9,77.5,61.6,59.3,0,0,0,,0,0,20.4,14.2,61.3,1014.6,27.7,9.7,335.3,29,10,,2017-07-30T06:48:16,2017-07-30T20:39:15,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-07-31,86.4,65.2,76.3,84.6,65.2,75.8,57.9,55.9,0,0,0,,0,0,19.7,10.8,59.3,1018.2,14.4,9.7,343.8,29.6,10,,2017-07-31T06:48:59,2017-07-31T20:38:26,0.29,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-01,86.4,64.9,76.5,85.7,64.9,76.3,60.4,60.5,0,0,0,,0,0,,6.5,52.8,1018.1,20,9.8,252.6,21.8,10,,2017-08-01T06:49:41,2017-08-01T20:37:36,0.34,Clear,Partly cloudy throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-02,85.8,68.9,76.5,84.9,68.9,76.5,62.8,64.6,0,0,0,,0,0,,6.2,92,1018.3,25.1,9.9,147.9,12.7,6,,2017-08-02T06:50:24,2017-08-02T20:36:44,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-03,83,69.3,75.4,85.5,69.3,75.8,66.8,75.8,0.27,100,16.67,rain,0,0,17.2,8.2,85.3,1018.6,38.5,9.6,206.9,18,8,,2017-08-03T06:51:06,2017-08-03T20:35:51,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-04,86.4,69.6,77.1,90.1,69.6,78.5,69.1,78.2,0,0,0,,0,0,,7.9,239.6,1016.9,64.7,9.4,270,23.5,10,,2017-08-04T06:51:49,2017-08-04T20:34:57,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-05,86.2,70,77.8,89.1,70,79,68.6,75.4,0.05,100,12.5,rain,0,0,17.2,10,246.3,1016.5,34.9,9.8,320.5,27.7,10,,2017-08-05T06:52:32,2017-08-05T20:34:01,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-06,86.7,69.6,77.5,92,69.6,79.4,69.1,76.1,0.18,100,25,rain,0,0,31.1,10.3,176,1016.7,38,9.8,298.1,25.7,9,,2017-08-06T06:53:15,2017-08-06T20:33:05,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-07,85.2,73.2,77.9,91.2,73.2,79.5,72.5,84.5,0.34,100,25,rain,0,0,35.6,10.8,210.8,1015.7,61.5,9.7,206.1,17.8,7,,2017-08-07T06:53:58,2017-08-07T20:32:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-08,76.5,70.5,72.4,76.5,70.5,72.4,70.3,93.1,0.7,100,58.33,rain,0,0,17.2,9.7,185.3,1016.5,71.1,8.2,110.8,9.5,3,,2017-08-08T06:54:40,2017-08-08T20:31:08,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-09,78,71.2,73.5,78,71.2,73.5,70.6,90.8,0.77,100,33.33,rain,0,0,,11.4,76.1,1019.5,75,7.5,195.2,16.9,7,,2017-08-09T06:55:23,2017-08-09T20:30:07,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-10,82.9,72.2,76.3,88.9,72.2,77.6,72.2,87.8,0.88,100,25,rain,0,0,33.3,7.9,141.2,1020.5,76.2,8.5,254.8,22,8,,2017-08-10T06:56:06,2017-08-10T20:29:06,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-11,85.7,71.6,78,92.2,71.6,80.1,72.4,83.9,0.01,100,4.17,rain,0,0,,8.2,212.1,1017.5,61.4,9.6,220.1,19.2,7,,2017-08-11T06:56:49,2017-08-11T20:28:04,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-08-12,88.5,72.7,79.9,95,72.7,82.5,72.7,80.3,0,0,0,,0,0,,9.2,269.8,1013.8,43,9.6,283,24.6,9,,2017-08-12T06:57:32,2017-08-12T20:27:00,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
